Order_id,Order_date,Delivery_date,Customer_id,Order_Item,Order_Qty,Order_Value,Payment_Type,Channel
O00011250,2026-03-13,2026-03-15,C009526,Wellness,3,3473.35,UPI,Qcom
O00011251,2026-03-03,2026-03-05,C009527,Haircare,2,1778.61,Credit Card,Qcom
O00011252,2026-03-09,2026-03-14,C009528,Haircare,1,1316.27,COD,GoogleAds
O00011253,2026-03-14,2026-03-16,C009529,Bath & Body,1,763.76,UPI,Website
O00011254,2026-03-03,2026-03-08,C009529,Haircare,2,3622.93,UPI,Qcom
O00011255,2026-03-16,2026-03-17,C009530,Skincare,1,1418.04,Debit Card,Website
O00011256,2026-03-17,2026-03-20,C009531,Wellness,1,1549.32,UPI,Qcom
O00011257,2026-03-25,2026-04-02,C009532,Haircare,1,2084.71,UPI,Website
O00011258,2026-03-11,2026-03-14,C009533,Makeup,1,1377.47,UPI,Qcom
O00011259,2026-03-14,2026-03-21,C009533,Skincare,1,1858.58,UPI,Website
O00011260,2026-03-10,2026-03-17,C009534,Skincare,1,2821.66,Credit Card,Qcom
O00011261,2026-03-06,2026-03-11,C009535,Skincare,1,2173.15,UPI,Qcom
O00011262,2026-03-05,2026-03-12,C009536,Haircare,1,1003.87,Credit Card,Website
O00011263,2026-03-23,2026-03-26,C009537,Makeup,1,341.83,Credit Card,Ecom
O00011264,2026-03-06,2026-03-07,C009538,Haircare,1,2117.9,UPI,Ecom
O00011265,2026-03-23,2026-03-31,C009539,Fragrance,1,1014.48,UPI,Website
O00011266,2026-03-03,2026-03-06,C009540,Bath & Body,1,626.95,UPI,Website
O00011267,2026-03-24,2026-03-31,C009541,Haircare,1,718.19,Credit Card,Website
O00011268,2026-03-12,2026-03-20,C009542,Fragrance,2,6311.31,Debit Card,Ecom
O00011269,2026-03-26,2026-03-31,C009543,Haircare,1,1010.62,UPI,Qcom
O00011270,2026-03-01,2026-03-04,C009544,Bath & Body,1,350.26,COD,Ecom
O00011271,2026-03-25,2026-03-28,C009545,Makeup,2,1728.23,Credit Card,Website
O00011272,2026-03-07,2026-03-15,C009546,Skincare,1,1521.18,UPI,Qcom
O00011273,2026-03-03,2026-03-04,C009546,Skincare,2,2778.57,UPI,Ecom
O00011274,2026-03-10,2026-03-11,C009547,Haircare,2,1529.06,UPI,Ecom
O00011275,2026-03-06,2026-03-12,C009548,Haircare,1,2421.29,UPI,Website
O00011276,2026-03-24,2026-03-28,C009549,Fragrance,1,2272.87,Credit Card,GoogleAds
O00011277,2026-03-12,2026-03-20,C009550,Makeup,2,1898.79,UPI,Qcom
O00011278,2026-03-21,2026-03-26,C009551,Haircare,1,765.51,Credit Card,Meta
O00011279,2026-03-26,2026-03-28,C009551,Makeup,1,1778.12,Debit Card,Ecom
O00011280,2026-03-21,2026-03-29,C009552,Makeup,1,669.56,Credit Card,Ecom
O00011281,2026-03-10,2026-03-12,C009553,Haircare,1,569.18,Credit Card,Qcom
O00011282,2026-03-25,2026-03-27,C009554,Skincare,1,2160.9,UPI,Website
O00011283,2026-03-09,2026-03-14,C009554,Bath & Body,2,722.58,Credit Card,Meta
O00011284,2026-03-19,2026-03-24,C009555,Haircare,1,2079.6,UPI,GoogleAds
O00011285,2026-03-02,2026-03-04,C009556,Haircare,1,2183.27,UPI,Qcom
O00011286,2026-03-16,2026-03-20,C009556,Haircare,1,2167.55,Net Banking,Qcom
O00011287,2026-03-12,2026-03-15,C009557,Haircare,2,1157.45,COD,Qcom
O00011288,2026-03-07,2026-03-10,C009558,Skincare,3,7318.76,Net Banking,Qcom
O00011289,2026-03-12,2026-03-16,C009559,Haircare,1,478.08,UPI,Meta
O00011290,2026-03-19,2026-03-26,C009560,Makeup,2,2248.93,UPI,Ecom
O00011291,2026-03-09,2026-03-17,C009561,Haircare,1,901.3,UPI,Ecom
O00011292,2026-03-11,2026-03-13,C009562,Makeup,1,805.49,UPI,Meta
O00011293,2026-03-27,2026-04-01,C009562,Bath & Body,1,660.41,UPI,Website
O00011294,2026-03-03,2026-03-07,C009563,Skincare,1,2660.33,Debit Card,GoogleAds
O00011295,2026-03-04,2026-03-05,C009564,Skincare,1,809.25,UPI,Website
O00011296,2026-03-11,2026-03-18,C009565,Haircare,1,1904.48,UPI,Meta
O00011297,2026-03-23,2026-03-27,C009566,Bath & Body,1,653.14,Debit Card,Ecom
O00011298,2026-03-25,2026-03-28,C009567,Makeup,1,1106.46,UPI,GoogleAds
O00011299,2026-03-23,2026-03-27,C009568,Haircare,3,4162.25,UPI,Website
O00011300,2026-03-10,2026-03-14,C009569,Haircare,1,1079.13,UPI,Qcom
O00011301,2026-03-22,2026-03-26,C009570,Wellness,1,1424.29,UPI,Qcom
O00011302,2026-03-15,2026-03-20,C009571,Skincare,2,4968.41,Debit Card,GoogleAds
O00011303,2026-03-12,2026-03-13,C009572,Makeup,1,1041.23,UPI,Meta
O00011304,2026-03-01,2026-03-06,C009573,Skincare,1,903.15,UPI,Meta
O00011305,2026-03-16,2026-03-20,C009574,Makeup,1,650.17,Debit Card,Ecom
O00011306,2026-03-09,2026-03-17,C009575,Fragrance,1,2737.96,Credit Card,Ecom
O00011307,2026-03-27,2026-03-29,C009575,Wellness,1,1164.45,Debit Card,GoogleAds
O00011308,2026-03-12,2026-03-15,C009576,Skincare,1,2311.0,COD,Website
O00011309,2026-03-03,2026-03-06,C009576,Wellness,1,1532.89,UPI,Ecom
O00011310,2026-03-02,2026-03-05,C009577,Haircare,2,4938.0,Debit Card,Qcom
O00011311,2026-03-10,2026-03-16,C009578,Skincare,1,2444.74,UPI,Qcom
O00011312,2026-03-12,2026-03-15,C009578,Skincare,1,1318.98,Credit Card,Ecom
O00011313,2026-03-08,2026-03-13,C009579,Makeup,3,4536.31,UPI,Ecom
O00011314,2026-03-12,2026-03-20,C009579,Makeup,1,496.6,Net Banking,Qcom
O00011315,2026-03-25,2026-03-31,C009580,Skincare,1,836.42,Credit Card,Website
O00011316,2026-03-27,2026-04-02,C009581,Haircare,1,1119.6,UPI,Qcom
O00011317,2026-03-18,2026-03-20,C009582,Haircare,3,4481.92,Credit Card,Meta
O00011318,2026-03-14,2026-03-20,C009583,Skincare,1,1042.68,UPI,Qcom
O00011319,2026-03-04,2026-03-08,C009584,Skincare,2,4751.79,UPI,Ecom
O00011320,2026-03-15,2026-03-16,C009585,Fragrance,1,2091.43,Credit Card,Qcom
O00011321,2026-03-02,2026-03-06,C009586,Haircare,2,1860.15,Net Banking,Ecom
O00011322,2026-03-18,2026-03-25,C009586,Wellness,1,842.88,COD,Ecom
O00011323,2026-03-21,2026-03-25,C009587,Haircare,1,1275.35,Debit Card,Ecom
O00011324,2026-03-27,2026-03-29,C009588,Haircare,2,3089.31,UPI,Website
O00011325,2026-03-01,2026-03-03,C009589,Makeup,1,786.54,UPI,Qcom
O00011326,2026-03-19,2026-03-21,C009590,Skincare,1,2761.69,UPI,Ecom
O00011327,2026-03-07,2026-03-12,C009591,Haircare,1,585.17,Credit Card,Website
O00011328,2026-03-26,2026-03-28,C009592,Wellness,1,1434.19,UPI,Ecom
O00011329,2026-03-07,2026-03-08,C009593,Skincare,1,2116.43,Credit Card,Website
O00011330,2026-03-16,2026-03-21,C009593,Skincare,1,1781.0,Debit Card,Ecom
O00011331,2026-03-07,2026-03-10,C009594,Skincare,2,5073.11,UPI,Qcom
O00011332,2026-03-19,2026-03-27,C009595,Skincare,1,3043.27,COD,GoogleAds
O00011333,2026-03-03,2026-03-11,C009596,Skincare,1,2025.09,Debit Card,Ecom
O00011334,2026-03-23,2026-03-24,C009596,Haircare,2,3932.46,Net Banking,Ecom
O00011335,2026-03-13,2026-03-19,C009597,Skincare,1,961.54,UPI,Website
O00011336,2026-03-01,2026-03-04,C009598,Skincare,2,5036.05,UPI,Ecom
O00011337,2026-03-18,2026-03-24,C009599,Haircare,1,846.62,Debit Card,Website
O00011338,2026-03-08,2026-03-15,C009600,Fragrance,1,943.08,Credit Card,GoogleAds
O00011339,2026-03-02,2026-03-05,C009601,Makeup,1,589.64,UPI,Qcom
O00011340,2026-03-15,2026-03-18,C009601,Makeup,2,1197.33,UPI,Qcom
O00011341,2026-03-08,2026-03-16,C009602,Skincare,1,2273.34,Credit Card,Website
O00011342,2026-03-07,2026-03-14,C009603,Haircare,2,3521.42,UPI,Website
O00011343,2026-03-08,2026-03-15,C009604,Haircare,2,4030.48,Credit Card,GoogleAds
O00011344,2026-03-04,2026-03-07,C009605,Skincare,1,1905.83,COD,Ecom
O00011345,2026-03-25,2026-03-31,C009606,Makeup,1,844.78,UPI,Meta
O00011346,2026-03-05,2026-03-11,C009607,Haircare,2,1035.45,Net Banking,Qcom
O00011347,2026-03-05,2026-03-06,C009608,Skincare,2,3564.35,UPI,Website
O00011348,2026-03-11,2026-03-15,C009609,Skincare,1,2616.0,COD,Website
O00011349,2026-03-07,2026-03-12,C009610,Skincare,1,1607.28,Debit Card,Qcom
O00011350,2026-03-15,2026-03-20,C009611,Skincare,1,2166.2,Credit Card,Website
O00011351,2026-03-24,2026-03-27,C009612,Skincare,1,1389.21,UPI,Qcom
O00011352,2026-03-03,2026-03-06,C009613,Skincare,2,4453.7,Credit Card,Ecom
O00011353,2026-03-27,2026-03-28,C009613,Skincare,1,2100.66,Credit Card,GoogleAds
O00011354,2026-03-10,2026-03-11,C009614,Makeup,2,3459.03,UPI,GoogleAds
O00011355,2026-03-20,2026-03-23,C009615,Skincare,1,2237.54,Net Banking,Website
O00011356,2026-03-08,2026-03-15,C009616,Fragrance,2,3737.82,Credit Card,Ecom
O00011357,2026-03-21,2026-03-24,C009617,Haircare,2,3584.45,UPI,Website
O00011358,2026-03-07,2026-03-12,C009618,Haircare,1,1493.07,UPI,GoogleAds
O00011359,2026-03-26,2026-04-03,C009619,Haircare,1,1862.36,Credit Card,Ecom
O00011360,2026-03-05,2026-03-13,C009619,Skincare,1,2166.86,Debit Card,Website
O00011361,2026-03-25,2026-04-02,C009620,Makeup,1,1558.82,Credit Card,Website
O00011362,2026-03-20,2026-03-27,C009621,Skincare,2,2057.28,Debit Card,Qcom
O00011363,2026-03-11,2026-03-12,C009622,Bath & Body,2,2194.0,Credit Card,Website
O00011364,2026-03-18,2026-03-24,C009623,Skincare,2,3421.28,Net Banking,Qcom
O00011365,2026-03-11,2026-03-17,C009624,Fragrance,1,2428.12,Net Banking,Ecom
O00011366,2026-03-07,2026-03-08,C009625,Haircare,1,1797.37,Credit Card,Ecom
O00011367,2026-03-11,2026-03-16,C009626,Bath & Body,2,1437.23,Debit Card,Qcom
O00011368,2026-03-05,2026-03-08,C009627,Fragrance,3,9046.72,Credit Card,Website
O00011369,2026-03-16,2026-03-21,C009628,Haircare,1,2336.13,UPI,Meta
O00011370,2026-03-10,2026-03-17,C009629,Skincare,1,2463.55,UPI,GoogleAds
O00011371,2026-03-15,2026-03-18,C009629,Haircare,2,2146.65,UPI,Ecom
O00011372,2026-03-03,2026-03-06,C009630,Skincare,1,1287.5,UPI,Meta
O00011373,2026-03-12,2026-03-18,C009631,Skincare,1,1507.29,Net Banking,Ecom
O00011374,2026-03-25,2026-04-02,C009632,Fragrance,1,983.67,UPI,Website
O00011375,2026-03-18,2026-03-22,C009633,Haircare,1,2115.9,UPI,Website
O00011376,2026-03-22,2026-03-30,C009634,Skincare,2,4441.16,COD,Meta
O00011377,2026-03-21,2026-03-26,C009634,Haircare,1,745.44,Net Banking,Ecom
O00011378,2026-03-13,2026-03-14,C009635,Haircare,1,1353.99,Credit Card,GoogleAds
O00011379,2026-03-05,2026-03-12,C009636,Haircare,1,629.99,UPI,Website
O00011380,2026-03-18,2026-03-22,C009637,Wellness,1,1505.64,UPI,GoogleAds
O00011381,2026-03-07,2026-03-15,C009637,Makeup,2,2199.15,UPI,Website
O00011382,2026-03-08,2026-03-13,C009638,Haircare,1,971.9,Debit Card,Ecom
O00011383,2026-03-06,2026-03-07,C009639,Makeup,1,1093.48,UPI,Website
O00011384,2026-03-21,2026-03-24,C009640,Bath & Body,1,530.1,UPI,Qcom
O00011385,2026-03-21,2026-03-25,C009641,Makeup,2,2634.98,Credit Card,GoogleAds
O00011386,2026-03-15,2026-03-23,C009642,Bath & Body,1,863.57,UPI,Qcom
O00011387,2026-03-08,2026-03-11,C009643,Makeup,3,2282.81,Debit Card,Website
O00011388,2026-03-20,2026-03-23,C009644,Wellness,1,872.78,Debit Card,Qcom
O00011389,2026-03-13,2026-03-15,C009645,Haircare,2,1256.91,UPI,Website
O00011390,2026-03-13,2026-03-15,C009646,Haircare,1,912.27,UPI,Ecom
O00011391,2026-03-01,2026-03-04,C009647,Haircare,3,7093.58,Net Banking,Website
O00011392,2026-03-04,2026-03-11,C009648,Makeup,1,1355.82,UPI,Website
O00011393,2026-03-19,2026-03-20,C009649,Haircare,1,1167.83,Net Banking,Meta
O00011394,2026-03-03,2026-03-06,C009650,Bath & Body,1,1047.05,Credit Card,Qcom
O00011395,2026-03-21,2026-03-24,C009651,Skincare,1,3158.68,UPI,Meta
O00011396,2026-03-23,2026-03-26,C009652,Skincare,1,1072.19,Debit Card,Qcom
O00011397,2026-03-18,2026-03-23,C009653,Bath & Body,1,694.88,Net Banking,Ecom
O00011398,2026-03-25,2026-03-27,C009654,Fragrance,2,3209.08,Credit Card,Qcom
O00011399,2026-03-04,2026-03-06,C009655,Wellness,1,1700.36,UPI,Ecom
O00011400,2026-03-04,2026-03-12,C009656,Skincare,3,5768.04,COD,Ecom
O00011401,2026-03-02,2026-03-10,C009656,Haircare,1,1357.42,UPI,Qcom
O00011402,2026-03-02,2026-03-07,C009657,Skincare,2,3511.55,Debit Card,Ecom
O00011403,2026-03-24,2026-03-30,C009658,Skincare,2,2529.25,UPI,GoogleAds
O00011404,2026-03-15,2026-03-19,C009658,Haircare,2,1553.17,UPI,Meta
O00011405,2026-03-14,2026-03-19,C009659,Makeup,1,733.28,UPI,GoogleAds
O00011406,2026-03-11,2026-03-16,C009660,Haircare,1,610.52,Debit Card,Qcom
O00011407,2026-03-10,2026-03-16,C009661,Wellness,1,1582.33,Credit Card,Qcom
O00011408,2026-03-04,2026-03-07,C009662,Haircare,1,1836.86,UPI,GoogleAds
O00011409,2026-03-15,2026-03-19,C009663,Haircare,1,1443.69,UPI,Qcom
O00011410,2026-03-20,2026-03-22,C009664,Fragrance,1,1503.22,COD,Qcom
O00011411,2026-03-21,2026-03-23,C009665,Fragrance,2,2659.57,Credit Card,GoogleAds
O00011412,2026-03-14,2026-03-22,C009665,Skincare,2,3651.32,Debit Card,Qcom
O00011413,2026-03-05,2026-03-13,C009666,Makeup,1,1306.39,Net Banking,Website
O00011414,2026-03-13,2026-03-17,C009667,Haircare,1,1507.89,Credit Card,Website
O00011415,2026-03-22,2026-03-28,C009668,Haircare,1,1243.65,UPI,Qcom
O00011416,2026-03-23,2026-03-30,C009669,Haircare,1,823.69,COD,Website
O00011417,2026-03-19,2026-03-25,C009670,Bath & Body,2,1068.02,UPI,Meta
O00011418,2026-03-09,2026-03-12,C009670,Haircare,1,1785.77,UPI,Website
O00011419,2026-03-24,2026-04-01,C009671,Haircare,1,649.39,UPI,Qcom
O00011420,2026-03-08,2026-03-09,C009672,Bath & Body,1,414.82,UPI,GoogleAds
O00011421,2026-03-03,2026-03-07,C009673,Haircare,2,2930.85,Credit Card,Qcom
O00011422,2026-03-22,2026-03-24,C009674,Haircare,2,4099.4,UPI,Website
O00011423,2026-03-09,2026-03-16,C009675,Skincare,1,1087.44,Credit Card,Ecom
O00011424,2026-03-20,2026-03-26,C009676,Haircare,2,1757.29,Net Banking,GoogleAds
O00011425,2026-03-18,2026-03-26,C009677,Skincare,2,2424.05,UPI,GoogleAds
O00011426,2026-03-07,2026-03-12,C009678,Haircare,1,2272.82,Credit Card,Meta
O00011427,2026-03-19,2026-03-20,C009679,Haircare,3,4723.6,Credit Card,GoogleAds
O00011428,2026-03-03,2026-03-11,C009680,Skincare,1,897.16,UPI,Qcom
O00011429,2026-03-21,2026-03-28,C009681,Wellness,2,2310.94,UPI,Website
O00011430,2026-03-12,2026-03-20,C009682,Haircare,2,2429.87,UPI,Ecom
O00011431,2026-03-16,2026-03-21,C009683,Haircare,1,1499.61,COD,Ecom
O00011432,2026-03-15,2026-03-23,C009684,Bath & Body,1,310.36,Credit Card,Qcom
O00011433,2026-03-14,2026-03-22,C009685,Bath & Body,1,658.52,Credit Card,GoogleAds
O00011434,2026-03-23,2026-03-25,C009686,Haircare,1,657.14,UPI,Ecom
O00011435,2026-03-16,2026-03-17,C009687,Bath & Body,1,492.29,UPI,Ecom
O00011436,2026-03-06,2026-03-11,C009688,Makeup,1,1225.36,UPI,Qcom
O00011437,2026-03-20,2026-03-27,C009689,Skincare,1,2248.51,Debit Card,Qcom
O00011438,2026-03-04,2026-03-09,C009690,Skincare,1,1835.39,Debit Card,Ecom
O00011439,2026-03-02,2026-03-10,C009690,Skincare,2,4278.18,Credit Card,Website
O00011440,2026-03-02,2026-03-10,C009691,Haircare,1,1271.88,Debit Card,Meta
O00011441,2026-03-18,2026-03-20,C009692,Haircare,2,2096.45,Net Banking,Meta
O00011442,2026-03-23,2026-03-31,C009693,Skincare,2,4600.59,UPI,Qcom
O00011443,2026-03-16,2026-03-22,C009694,Haircare,1,1902.36,UPI,Meta
O00011444,2026-03-15,2026-03-23,C009695,Wellness,1,506.75,Credit Card,Ecom
O00011445,2026-03-03,2026-03-09,C009696,Skincare,2,5220.84,UPI,Website
O00011446,2026-03-25,2026-03-29,C009697,Skincare,3,7036.34,UPI,Qcom
O00011447,2026-03-22,2026-03-26,C009698,Skincare,1,2683.86,UPI,Ecom
O00011448,2026-03-26,2026-03-30,C009699,Fragrance,1,1618.21,UPI,Ecom
O00011449,2026-03-26,2026-03-28,C009700,Skincare,1,891.04,Net Banking,Ecom
O00011450,2026-03-04,2026-03-12,C009701,Makeup,2,2655.19,UPI,Qcom
O00011451,2026-03-07,2026-03-09,C009702,Wellness,1,1449.08,Credit Card,Qcom
O00011452,2026-03-07,2026-03-11,C009703,Haircare,1,1071.45,Net Banking,Website
O00011453,2026-03-07,2026-03-12,C009704,Haircare,2,2578.29,COD,Ecom
O00011454,2026-03-18,2026-03-22,C009705,Haircare,2,2339.7,Net Banking,Ecom
O00011455,2026-03-16,2026-03-22,C009706,Bath & Body,2,1950.23,Debit Card,Website
O00011456,2026-03-18,2026-03-20,C009707,Haircare,1,1478.53,COD,Meta
O00011457,2026-03-25,2026-03-26,C009708,Skincare,1,2242.53,COD,Ecom
O00011458,2026-03-16,2026-03-19,C009709,Makeup,1,1113.07,UPI,Qcom
O00011459,2026-03-09,2026-03-17,C009710,Wellness,2,2376.78,Credit Card,Qcom
O00011460,2026-03-21,2026-03-29,C009711,Skincare,1,1911.08,UPI,Meta
O00011461,2026-03-14,2026-03-22,C009712,Skincare,1,776.21,UPI,Ecom
O00011462,2026-03-16,2026-03-17,C009713,Skincare,1,2263.28,COD,Qcom
O00011463,2026-03-24,2026-03-31,C009714,Skincare,2,3138.24,UPI,Website
O00011464,2026-03-23,2026-03-27,C009715,Skincare,1,1719.91,Credit Card,Meta
O00011465,2026-03-27,2026-04-04,C009715,Makeup,1,903.89,UPI,Website
O00011466,2026-03-06,2026-03-09,C009716,Skincare,1,1487.36,Debit Card,Qcom
O00011467,2026-03-07,2026-03-15,C009716,Haircare,2,3650.91,COD,Website
O00011468,2026-03-26,2026-04-03,C009717,Haircare,1,868.72,Credit Card,GoogleAds
O00011469,2026-03-27,2026-03-29,C009718,Makeup,1,1517.36,UPI,Website
O00011470,2026-03-14,2026-03-15,C009719,Haircare,1,1744.48,Debit Card,Qcom
O00011471,2026-03-21,2026-03-22,C009720,Makeup,1,448.99,UPI,Ecom
O00011472,2026-03-27,2026-04-01,C009721,Haircare,1,1096.11,UPI,Meta
O00011473,2026-03-22,2026-03-25,C009722,Makeup,1,738.31,UPI,Website
O00011474,2026-03-13,2026-03-19,C009723,Skincare,1,1970.9,Net Banking,Ecom
O00011475,2026-03-08,2026-03-13,C009724,Fragrance,1,2429.01,Credit Card,Website
O00011476,2026-03-26,2026-03-31,C009725,Fragrance,1,1418.27,Credit Card,Website
O00011477,2026-03-09,2026-03-13,C009725,Bath & Body,2,1833.37,UPI,Qcom
O00011478,2026-03-01,2026-03-04,C009726,Skincare,1,2666.42,UPI,Ecom
O00011479,2026-03-06,2026-03-11,C009727,Skincare,2,2485.98,UPI,Website
O00011480,2026-03-03,2026-03-06,C009728,Skincare,1,2643.89,Credit Card,Website
O00011481,2026-03-10,2026-03-18,C009729,Skincare,1,2658.05,Credit Card,Meta
O00011482,2026-03-08,2026-03-13,C009730,Fragrance,3,3199.98,UPI,Website
O00011483,2026-03-08,2026-03-10,C009731,Haircare,2,2250.26,Debit Card,Qcom
O00011484,2026-03-06,2026-03-14,C009732,Wellness,1,576.48,Debit Card,Website
O00011485,2026-03-09,2026-03-16,C009733,Haircare,1,1449.73,Credit Card,GoogleAds
O00011486,2026-03-16,2026-03-21,C009734,Makeup,1,670.03,UPI,Website
O00011487,2026-03-11,2026-03-15,C009735,Skincare,1,2665.07,UPI,Website
O00011488,2026-03-09,2026-03-16,C009736,Haircare,1,899.52,UPI,Website
O00011489,2026-03-21,2026-03-23,C009737,Makeup,1,1237.39,UPI,Ecom
O00011490,2026-03-04,2026-03-10,C009738,Skincare,1,1293.65,Debit Card,Ecom
O00011491,2026-03-14,2026-03-17,C009739,Haircare,1,2220.49,Debit Card,GoogleAds
O00011492,2026-03-10,2026-03-18,C009740,Wellness,1,613.0,UPI,Qcom
O00011493,2026-03-27,2026-04-02,C009741,Skincare,1,1756.93,COD,Qcom
O00011494,2026-03-03,2026-03-08,C009742,Bath & Body,3,1873.68,Credit Card,Ecom
O00011495,2026-03-07,2026-03-11,C009743,Haircare,1,1256.99,UPI,Ecom
O00011496,2026-03-24,2026-03-29,C009744,Makeup,1,435.38,Credit Card,Ecom
O00011497,2026-03-26,2026-03-30,C009745,Haircare,2,3141.17,UPI,Qcom
O00011498,2026-03-07,2026-03-08,C009745,Skincare,1,2914.82,COD,Website
O00011499,2026-03-13,2026-03-15,C009746,Skincare,1,1037.83,UPI,GoogleAds
O00011500,2026-03-07,2026-03-10,C009747,Skincare,1,1853.27,UPI,Ecom
O00011501,2026-03-21,2026-03-27,C009748,Bath & Body,1,1123.92,UPI,Qcom
O00011502,2026-03-14,2026-03-22,C009749,Haircare,1,701.03,Credit Card,Ecom
O00011503,2026-03-23,2026-03-28,C009750,Skincare,2,1693.94,UPI,Website
O00011504,2026-03-05,2026-03-13,C009751,Bath & Body,2,2683.71,Credit Card,Qcom
O00011505,2026-03-11,2026-03-19,C009751,Makeup,1,1217.14,Credit Card,Meta
O00011506,2026-03-20,2026-03-28,C009752,Haircare,1,1279.39,Credit Card,Website
O00011507,2026-03-12,2026-03-14,C009752,Skincare,2,4989.5,Net Banking,GoogleAds
O00011508,2026-03-15,2026-03-18,C009753,Haircare,2,3242.15,UPI,Website
O00011509,2026-03-22,2026-03-28,C009754,Skincare,1,2211.83,UPI,Ecom
O00011510,2026-03-14,2026-03-22,C009754,Skincare,2,1695.8,Net Banking,Qcom
O00011511,2026-03-06,2026-03-12,C009755,Skincare,2,3808.86,UPI,GoogleAds
O00011512,2026-03-07,2026-03-14,C009756,Bath & Body,1,490.2,Net Banking,Qcom
O00011513,2026-03-09,2026-03-15,C009757,Skincare,2,4751.39,Debit Card,Qcom
O00011514,2026-03-08,2026-03-13,C009758,Wellness,1,1730.49,UPI,Ecom
O00011515,2026-03-12,2026-03-16,C009759,Skincare,1,1413.51,Net Banking,Website
O00011516,2026-03-06,2026-03-10,C009760,Bath & Body,1,481.95,UPI,Qcom
O00011517,2026-03-10,2026-03-14,C009761,Bath & Body,1,435.06,Debit Card,Qcom
O00011518,2026-03-11,2026-03-15,C009762,Skincare,1,769.41,UPI,Qcom
O00011519,2026-03-25,2026-04-01,C009762,Skincare,1,2300.63,COD,Ecom
O00011520,2026-03-19,2026-03-25,C009763,Haircare,1,2122.08,UPI,GoogleAds
O00011521,2026-03-04,2026-03-10,C009764,Makeup,1,1549.31,UPI,Qcom
O00011522,2026-03-07,2026-03-11,C009765,Skincare,1,1310.41,UPI,Website
O00011523,2026-03-14,2026-03-21,C009766,Makeup,2,1409.66,UPI,Ecom
O00011524,2026-03-11,2026-03-17,C009767,Fragrance,1,961.52,UPI,Meta
O00011525,2026-03-20,2026-03-27,C009768,Haircare,2,1862.21,Credit Card,GoogleAds
O00011526,2026-03-16,2026-03-20,C009769,Skincare,1,2688.5,Debit Card,Ecom
O00011527,2026-03-19,2026-03-27,C009770,Skincare,3,5535.34,Debit Card,GoogleAds
O00011528,2026-03-08,2026-03-16,C009771,Haircare,1,1902.66,Net Banking,Qcom
O00011529,2026-03-08,2026-03-16,C009772,Skincare,2,3728.53,Debit Card,Website
O00011530,2026-03-27,2026-03-29,C009772,Skincare,3,8030.75,UPI,Website
O00011531,2026-03-03,2026-03-05,C009773,Haircare,2,2606.27,UPI,Ecom
O00011532,2026-03-04,2026-03-07,C009774,Makeup,1,787.92,Net Banking,Ecom
O00011533,2026-03-14,2026-03-16,C009775,Haircare,1,1100.92,UPI,Qcom
O00011534,2026-03-13,2026-03-19,C009776,Haircare,3,2266.95,Net Banking,Website
O00011535,2026-03-05,2026-03-07,C009777,Makeup,2,1133.26,Net Banking,Meta
O00011536,2026-03-09,2026-03-10,C009778,Makeup,1,967.57,COD,Meta
O00011537,2026-03-18,2026-03-23,C009778,Haircare,1,2090.53,UPI,GoogleAds
O00011538,2026-03-09,2026-03-12,C009779,Haircare,1,1861.61,COD,Website
O00011539,2026-03-08,2026-03-12,C009780,Skincare,1,2911.78,Credit Card,Qcom
O00011540,2026-03-06,2026-03-13,C009780,Fragrance,1,2561.9,UPI,Website
O00011541,2026-03-04,2026-03-09,C009781,Skincare,1,1377.14,UPI,Qcom
O00011542,2026-03-09,2026-03-17,C009782,Haircare,1,1826.09,UPI,Ecom
O00011543,2026-03-10,2026-03-12,C009783,Bath & Body,1,688.32,UPI,GoogleAds
O00011544,2026-03-07,2026-03-09,C009784,Haircare,2,1092.32,UPI,Ecom
O00011545,2026-03-06,2026-03-10,C009784,Haircare,1,1183.7,Debit Card,Website
O00011546,2026-03-10,2026-03-11,C009785,Haircare,1,693.15,Credit Card,Ecom
O00011547,2026-03-11,2026-03-18,C009786,Haircare,1,939.39,COD,Qcom
O00011548,2026-03-26,2026-03-29,C009787,Haircare,1,790.33,UPI,Website
O00011549,2026-03-09,2026-03-11,C009788,Fragrance,2,3616.92,Credit Card,Website
O00011550,2026-03-15,2026-03-23,C009789,Skincare,1,1623.9,Net Banking,Qcom
O00011551,2026-03-21,2026-03-22,C009790,Skincare,1,1568.38,Net Banking,Website
O00011552,2026-03-01,2026-03-03,C009791,Haircare,2,4619.87,UPI,Meta
O00011553,2026-03-01,2026-03-05,C009792,Skincare,1,1302.53,Debit Card,Meta
O00011554,2026-03-12,2026-03-18,C009793,Skincare,1,2827.81,UPI,Qcom
O00011555,2026-03-12,2026-03-18,C009794,Makeup,1,972.3,Credit Card,Website
O00011556,2026-03-18,2026-03-24,C009795,Haircare,1,1625.95,Credit Card,Ecom
